1, 0.401
2, 0.396
3, 0.382
4, 0.380
5, 0.382
6, 0.384
7, 0.377
8, 0.387
9, 0.409
10, 0.396
11, 0.353
12, 0.400
13, 0.378
14, 0.396
15, 0.423
16, 0.369
17, 0.365
18, 0.373
19, 0.374
20, 0.367
21, 0.367
22, 0.371
23, 0.375
24, 0.366
25, 0.370
26, 0.374
27, 0.360
28, 0.359
29, 0.356
30, 0.359
31, 0.359
32, 0.357
33, 0.358
34, 0.358
35, 0.349
36, 0.364
37, 0.354
38, 0.364
39, 0.369
40, 0.356
41, 0.364
42, 0.386
43, 0.361
44, 0.362
45, 0.315
46, 0.295
47, 0.345
48, 0.245
49, 0.251
50, 0.240
51, 0.219
52, 0.212
53, 0.180
54, 0.197
55, 0.239
56, 0.197
57, 0.197
58, 0.197
59, 0.182
60, 0.174
61, 0.171
62, 0.172
63, 0.156
64, 0.189
65, 0.152
66, 0.152
67, 0.148
68, 0.132
69, 0.117
70, 0.116
71, 0.119
72, 0.122
73, 0.125
74, 0.117
75, 0.120
76, 0.119
77, 0.112
78, 0.122
79, 0.121
80, 0.109
81, 0.109
82, 0.116
83, 0.115
84, 0.110
85, 0.105
86, 0.101
87, 0.093
88, 0.101
89, 0.089
90, 0.090
91, 0.086
92, 0.081
93, 0.094
94, 0.095
95, 0.085
96, 0.075
97, 0.082
98, 0.076
99, 0.077
100, 0.076
101, 0.076
102, 0.076
103, 0.078
104, 0.074
105, 0.079
106, 0.075
107, 0.087
108, 0.077
109, 0.077
110, 0.080
111, 0.078
112, 0.077
113, 0.077
114, 0.082
115, 0.081
116, 0.077
117, 0.072
118, 0.076
119, 0.080
120, 0.073
121, 0.080
122, 0.079
123, 0.070
124, 0.078
125, 0.076
126, 0.092
127, 0.073
128, 0.088
129, 0.081
130, 0.076
131, 0.082
132, 0.071
133, 0.082
134, 0.076
135, 0.082
136, 0.081
137, 0.082
138, 0.080
139, 0.083
140, 0.081
141, 0.075
142, 0.074
143, 0.074
144, 0.080
145, 0.077
146, 0.084
147, 0.074
148, 0.073
149, 0.078
150, 0.080
151, 0.077
152, 0.080
153, 0.076
154, 0.076
155, 0.074
156, 0.075
157, 0.075
158, 0.073
159, 0.077
160, 0.073
161, 0.077
162, 0.076
163, 0.078
164, 0.077
165, 0.082
166, 0.076
167, 0.074
168, 0.075
169, 0.077
170, 0.075
171, 0.078
172, 0.080
173, 0.071
174, 0.077
175, 0.074
176, 0.073
177, 0.078
178, 0.075
179, 0.072
180, 0.076
181, 0.075
182, 0.087
183, 0.088
184, 0.075
185, 0.074
186, 0.074
187, 0.073
188, 0.071
189, 0.071
190, 0.080
191, 0.076
192, 0.073
193, 0.075
194, 0.072
195, 0.081
196, 0.078
197, 0.079
198, 0.077
199, 0.076
200, 0.076
201, 0.079
202, 0.074
203, 0.076
204, 0.084
205, 0.076
206, 0.071
207, 0.082
208, 0.072
209, 0.084
210, 0.074
211, 0.078
212, 0.073
213, 0.081
214, 0.080
215, 0.077
216, 0.080
217, 0.074
218, 0.077
219, 0.074
220, 0.073
221, 0.079
222, 0.079
223, 0.080
224, 0.081
225, 0.071
226, 0.074
227, 0.078
228, 0.084
229, 0.067
230, 0.088
231, 0.076
232, 0.068
233, 0.073
234, 0.072
235, 0.070
236, 0.073
237, 0.066
238, 0.077
239, 0.076
240, 0.070
241, 0.070
242, 0.069
243, 0.073
244, 0.080
245, 0.074
246, 0.073
247, 0.070
248, 0.069
249, 0.070
250, 0.072
251, 0.076
252, 0.076
253, 0.075
254, 0.083
255, 0.076
256, 0.071
257, 0.070
258, 0.073
259, 0.075
260, 0.082
261, 0.072
262, 0.071
263, 0.074
264, 0.076
265, 0.088
266, 0.068
267, 0.068
268, 0.073
269, 0.074
270, 0.073
271, 0.072
272, 0.075
273, 0.072
274, 0.069
275, 0.072
276, 0.076
277, 0.071
278, 0.075
279, 0.075
280, 0.073
281, 0.073
282, 0.073
283, 0.082
284, 0.076
285, 0.076
286, 0.069
287, 0.080
288, 0.074
289, 0.071
290, 0.073
291, 0.081
292, 0.078
293, 0.080
294, 0.074
295, 0.079
296, 0.072
297, 0.080
298, 0.075
299, 0.074
300, 0.072
301, 0.072
302, 0.071
303, 0.074
304, 0.076
305, 0.075
306, 0.078
307, 0.072
308, 0.076
309, 0.071
310, 0.078
311, 0.085
312, 0.071
313, 0.075
314, 0.072
315, 0.074
316, 0.074
317, 0.074
318, 0.072
319, 0.066
320, 0.072
321, 0.077
322, 0.068
323, 0.071
324, 0.068
325, 0.061
326, 0.069
327, 0.075
328, 0.068
329, 0.067
330, 0.068
331, 0.078
332, 0.066
333, 0.071
334, 0.075
335, 0.068
336, 0.078
337, 0.069
338, 0.067
339, 0.065
340, 0.068
341, 0.074
342, 0.076
343, 0.072
344, 0.073
345, 0.072
346, 0.069
347, 0.070
348, 0.076
349, 0.075
350, 0.070
351, 0.070
352, 0.072
353, 0.071
354, 0.072
355, 0.073
356, 0.075
357, 0.075
358, 0.072
359, 0.076
360, 0.072
361, 0.071
362, 0.069
363, 0.074
364, 0.075
365, 0.073
366, 0.068
367, 0.069
368, 0.067
369, 0.071
370, 0.075
371, 0.089
372, 0.073
373, 0.069
374, 0.073
375, 0.071
376, 0.069
377, 0.079
378, 0.071
379, 0.081
380, 0.071
381, 0.075
382, 0.081
383, 0.070
384, 0.077
385, 0.077
386, 0.071
387, 0.079
388, 0.075
389, 0.075
390, 0.069
391, 0.086
392, 0.071
393, 0.079
394, 0.070
395, 0.075
396, 0.071
397, 0.075
398, 0.070
399, 0.071
400, 0.068
401, 0.088
402, 0.071
403, 0.070
404, 0.071
405, 0.077
406, 0.074
407, 0.073
408, 0.071
409, 0.079
410, 0.073
411, 0.072
412, 0.077
413, 0.072
414, 0.075
415, 0.070
416, 0.081
417, 0.078
418, 0.075
419, 0.074
420, 0.075
421, 0.070
422, 0.074
423, 0.078
424, 0.071
425, 0.070
426, 0.072
427, 0.071
428, 0.074
429, 0.073
430, 0.071
431, 0.070
432, 0.072
433, 0.070
434, 0.073
435, 0.072
436, 0.077
437, 0.083
438, 0.075
439, 0.072
440, 0.076
441, 0.073
442, 0.073
443, 0.080
444, 0.076
445, 0.076
446, 0.071
447, 0.078
448, 0.068
449, 0.071
450, 0.071
451, 0.068
452, 0.073
453, 0.074
454, 0.082
455, 0.071
456, 0.075
457, 0.071
458, 0.075
459, 0.074
460, 0.080
461, 0.070
462, 0.072
463, 0.073
464, 0.071
465, 0.070
466, 0.074
467, 0.071
468, 0.071
469, 0.065
470, 0.068
471, 0.078
472, 0.073
473, 0.072
474, 0.076
475, 0.071
476, 0.077
477, 0.068
478, 0.068
479, 0.074
480, 0.074
481, 0.076
482, 0.074
483, 0.072
484, 0.070
485, 0.073
486, 0.071
487, 0.070
488, 0.071
489, 0.076
490, 0.070
491, 0.069
492, 0.073
493, 0.069
494, 0.075
495, 0.070
496, 0.076
497, 0.077
498, 0.078
499, 0.074
500, 0.075
501, 0.073
502, 0.075
503, 0.075
504, 0.071
505, 0.075
506, 0.071
507, 0.073
508, 0.072
509, 0.075
510, 0.071
511, 0.074
512, 0.069
513, 0.074
514, 0.077
515, 0.074
516, 0.068
517, 0.073
518, 0.073
519, 0.067
520, 0.071
521, 0.072
522, 0.073
523, 0.072
524, 0.072
525, 0.078
526, 0.073
527, 0.076
528, 0.081
529, 0.072
530, 0.076
531, 0.072
532, 0.080
533, 0.073
534, 0.071
535, 0.067
536, 0.072
537, 0.070
538, 0.073
539, 0.069
540, 0.073
541, 0.074
542, 0.073
543, 0.073
544, 0.076
545, 0.073
546, 0.070
547, 0.072
548, 0.074
549, 0.067
550, 0.078
551, 0.073
552, 0.068
553, 0.074
554, 0.078
555, 0.076
556, 0.073
557, 0.069
558, 0.077
559, 0.071
560, 0.074
561, 0.071
562, 0.069
563, 0.071
564, 0.077
565, 0.070
566, 0.070
567, 0.073
568, 0.070
569, 0.075
570, 0.071
571, 0.082
572, 0.074
573, 0.078
574, 0.071
575, 0.077
576, 0.078
577, 0.068
578, 0.076
579, 0.072
580, 0.074
581, 0.082
582, 0.078
583, 0.072
584, 0.077
585, 0.079
586, 0.075
587, 0.073
588, 0.075
589, 0.076
590, 0.073
591, 0.073
592, 0.073
593, 0.079
594, 0.078
595, 0.074
596, 0.071
597, 0.080
598, 0.070
599, 0.074
600, 0.077
601, 0.074
602, 0.072
603, 0.074
604, 0.075
605, 0.076
606, 0.073
607, 0.071
608, 0.069
609, 0.069
610, 0.077
611, 0.073
612, 0.074
613, 0.071
614, 0.073
615, 0.076
616, 0.083
617, 0.072
618, 0.076
619, 0.074
620, 0.076
621, 0.071
622, 0.067
623, 0.071
624, 0.076
625, 0.083
626, 0.078
627, 0.073
628, 0.071
629, 0.072
630, 0.077
631, 0.072
632, 0.073
633, 0.075
634, 0.074
635, 0.072
636, 0.072
637, 0.073
638, 0.074
639, 0.071
640, 0.073
641, 0.072
642, 0.078
643, 0.071
644, 0.074
645, 0.073
646, 0.073
647, 0.074
648, 0.071
649, 0.075
650, 0.075
651, 0.074
652, 0.074
653, 0.077
654, 0.076
655, 0.071
656, 0.074
657, 0.071
658, 0.078
659, 0.068
660, 0.070
661, 0.074
662, 0.076
663, 0.076
664, 0.069
665, 0.073
666, 0.070
667, 0.070
668, 0.068
669, 0.073
670, 0.069
671, 0.068
672, 0.070
673, 0.068
674, 0.067
675, 0.075
676, 0.073
677, 0.068
678, 0.073
679, 0.077
680, 0.073
681, 0.075
682, 0.067
683, 0.069
684, 0.069
685, 0.073
686, 0.072
687, 0.075
688, 0.068
689, 0.067
690, 0.069
691, 0.070
692, 0.069
693, 0.067
694, 0.069
695, 0.076
696, 0.073
697, 0.069
698, 0.072
699, 0.071
700, 0.070
701, 0.071
702, 0.068
703, 0.075
704, 0.072
705, 0.070
706, 0.072
707, 0.071
708, 0.074
709, 0.073
710, 0.073
711, 0.076
712, 0.070
713, 0.073
714, 0.077
715, 0.077
716, 0.072
717, 0.071
718, 0.074
719, 0.075
720, 0.072
721, 0.069
722, 0.070
723, 0.071
724, 0.072
725, 0.069
726, 0.069
727, 0.072
728, 0.071
729, 0.075
730, 0.072
731, 0.078
732, 0.082
733, 0.070
734, 0.081
735, 0.074
736, 0.072
737, 0.070
738, 0.071
739, 0.070
740, 0.075
741, 0.074
742, 0.073
743, 0.081
744, 0.072
745, 0.072
746, 0.071
747, 0.073
748, 0.076
749, 0.073
750, 0.075
751, 0.073
752, 0.076
753, 0.073
754, 0.072
755, 0.077
756, 0.073
757, 0.073
758, 0.074
759, 0.066
760, 0.071
761, 0.071
762, 0.073
763, 0.068
764, 0.077
765, 0.065
766, 0.067
767, 0.068
768, 0.068
769, 0.075
770, 0.069
771, 0.071
772, 0.073
773, 0.074
774, 0.072
775, 0.071
776, 0.067
777, 0.066
778, 0.068
779, 0.068
780, 0.068
781, 0.071
782, 0.070
783, 0.070
784, 0.070
785, 0.070
786, 0.070
787, 0.070
788, 0.070
789, 0.068
790, 0.066
791, 0.069
792, 0.072
793, 0.070
794, 0.070
795, 0.072
796, 0.079
797, 0.070
798, 0.068
799, 0.073
800, 0.069
801, 0.074
802, 0.071
803, 0.075
804, 0.073
805, 0.074
806, 0.069
807, 0.076
808, 0.068
809, 0.079
810, 0.081
811, 0.082
812, 0.080
813, 0.071
814, 0.075
815, 0.069
816, 0.077
817, 0.068
818, 0.080
819, 0.072
820, 0.078
821, 0.081
822, 0.075
823, 0.070
824, 0.069
825, 0.071
826, 0.073
827, 0.076
828, 0.071
829, 0.073
830, 0.072
831, 0.066
832, 0.068
833, 0.075
834, 0.076
835, 0.076
836, 0.075
837, 0.070
838, 0.072
839, 0.071
840, 0.072
841, 0.066
842, 0.069
843, 0.073
844, 0.072
845, 0.072
846, 0.074
847, 0.072
848, 0.073
849, 0.075
850, 0.076
851, 0.074
852, 0.074
853, 0.069
854, 0.075
855, 0.074
856, 0.079
857, 0.069
858, 0.073
859, 0.070
860, 0.075
861, 0.071
862, 0.074
863, 0.067
864, 0.071
865, 0.074
866, 0.071
867, 0.072
868, 0.076
869, 0.074
870, 0.070
871, 0.067
872, 0.079
873, 0.074
874, 0.079
875, 0.073
876, 0.073
877, 0.069
878, 0.072
879, 0.067
880, 0.072
881, 0.068
882, 0.071
883, 0.077
884, 0.078
885, 0.070
886, 0.065
887, 0.072
888, 0.074
889, 0.072
890, 0.079
891, 0.069
892, 0.074
893, 0.075
894, 0.071
895, 0.070
896, 0.071
897, 0.076
898, 0.076
899, 0.071
900, 0.087
901, 0.074
902, 0.074
903, 0.074
904, 0.069
905, 0.071
906, 0.071
907, 0.072
908, 0.068
909, 0.077
910, 0.068
911, 0.080
912, 0.071
913, 0.069
914, 0.080
915, 0.080
916, 0.074
917, 0.079
918, 0.078
919, 0.069
920, 0.083
921, 0.072
922, 0.079
923, 0.072
924, 0.082
925, 0.078
926, 0.074
927, 0.081
928, 0.082
929, 0.084
930, 0.071
931, 0.075
932, 0.077
933, 0.068
934, 0.072
935, 0.069
936, 0.080
937, 0.075
938, 0.073
939, 0.070
940, 0.075
941, 0.075
942, 0.074
943, 0.082
944, 0.077
945, 0.072
946, 0.074
947, 0.078
948, 0.078
949, 0.071
950, 0.074
951, 0.075
952, 0.078
953, 0.074
954, 0.080
955, 0.076
956, 0.081
957, 0.078
958, 0.079
959, 0.078
960, 0.084
961, 0.080
962, 0.079
963, 0.067
964, 0.070
965, 0.072
966, 0.076
967, 0.076
968, 0.085
969, 0.093
970, 0.085
971, 0.079
972, 0.079
973, 0.082
974, 0.081
975, 0.082
976, 0.077
977, 0.077
978, 0.082
979, 0.083
980, 0.071
981, 0.075
982, 0.072
983, 0.073
984, 0.075
985, 0.077
986, 0.066
987, 0.072
988, 0.067
989, 0.068
990, 0.070
991, 0.074
992, 0.067
993, 0.076
994, 0.066
995, 0.076
996, 0.068
997, 0.063
998, 0.072
999, 0.069
1000, 0.077
