1, 0.397
2, 0.404
3, 0.399
4, 0.397
5, 0.405
6, 0.394
7, 0.391
8, 0.390
9, 0.386
10, 0.381
11, 0.458
12, 0.204
13, 0.176
14, 0.203
15, 0.188
16, 0.175
17, 0.165
18, 0.169
19, 0.146
20, 0.153
21, 0.142
22, 0.182
23, 0.141
24, 0.139
25, 0.137
26, 0.132
27, 0.133
28, 0.139
29, 0.131
30, 0.142
31, 0.125
32, 0.128
33, 0.120
34, 0.138
35, 0.126
36, 0.138
37, 0.135
38, 0.129
39, 0.131
40, 0.132
41, 0.141
42, 0.132
43, 0.127
44, 0.127
45, 0.128
46, 0.127
47, 0.136
48, 0.128
49, 0.135
50, 0.166
51, 0.130
52, 0.123
53, 0.126
54, 0.124
55, 0.132
56, 0.118
57, 0.143
58, 0.141
59, 0.134
60, 0.131
61, 0.112
62, 0.127
63, 0.120
64, 0.126
65, 0.123
66, 0.123
67, 0.113
68, 0.121
69, 0.102
70, 0.107
71, 0.115
72, 0.109
73, 0.102
74, 0.246
75, 0.098
76, 0.107
77, 0.114
78, 0.086
79, 0.093
80, 0.096
81, 0.101
82, 0.097
83, 0.104
84, 0.092
85, 0.108
86, 0.104
87, 0.102
88, 0.106
89, 0.096
90, 0.099
91, 0.100
92, 0.091
93, 0.085
94, 0.088
95, 0.091
96, 0.083
97, 0.126
98, 0.091
99, 0.089
100, 0.094
101, 0.091
102, 0.083
103, 0.125
104, 0.087
105, 0.081
106, 0.085
107, 0.092
108, 0.081
109, 0.094
110, 0.112
111, 0.079
112, 0.097
113, 0.100
114, 0.076
115, 0.080
116, 0.087
117, 0.081
118, 0.084
119, 0.078
120, 0.081
121, 0.078
122, 0.087
123, 0.071
124, 0.087
125, 0.076
126, 0.081
127, 0.089
128, 0.082
129, 0.078
130, 0.089
131, 0.084
132, 0.079
133, 0.075
134, 0.075
135, 0.086
136, 0.084
137, 0.075
138, 0.076
139, 0.081
140, 0.078
141, 0.089
142, 0.080
143, 0.075
144, 0.086
145, 0.074
146, 0.075
147, 0.075
148, 0.075
149, 0.085
150, 0.085
151, 0.078
152, 0.089
153, 0.076
154, 0.080
155, 0.073
156, 0.078
157, 0.071
158, 0.078
159, 0.074
160, 0.090
161, 0.082
162, 0.081
163, 0.074
164, 0.074
165, 0.084
166, 0.097
167, 0.078
168, 0.086
169, 0.088
170, 0.082
171, 0.080
172, 0.089
173, 0.080
174, 0.083
175, 0.081
176, 0.078
177, 0.087
178, 0.084
179, 0.072
180, 0.070
181, 0.079
182, 0.074
183, 0.081
184, 0.072
185, 0.075
186, 0.080
187, 0.084
188, 0.078
189, 0.082
190, 0.079
191, 0.075
192, 0.077
193, 0.077
194, 0.087
195, 0.079
196, 0.084
197, 0.078
198, 0.075
199, 0.075
200, 0.077
201, 0.078
202, 0.088
203, 0.081
204, 0.079
205, 0.082
206, 0.090
207, 0.083
208, 0.081
209, 0.097
210, 0.084
211, 0.079
212, 0.085
213, 0.083
214, 0.078
215, 0.084
216, 0.088
217, 0.083
218, 0.095
219, 0.105
220, 0.090
221, 0.088
222, 0.084
223, 0.082
224, 0.078
225, 0.078
226, 0.078
227, 0.092
228, 0.089
229, 0.089
230, 0.082
231, 0.080
232, 0.077
233, 0.079
234, 0.081
235, 0.089
236, 0.090
237, 0.104
238, 0.085
239, 0.093
240, 0.081
241, 0.092
242, 0.084
243, 0.087
