1, 0.364
2, 0.360
3, 0.217
4, 0.195
5, 0.187
6, 0.180
7, 0.166
8, 0.160
9, 0.173
10, 0.160
11, 0.198
12, 0.160
13, 0.156
14, 0.163
15, 0.138
16, 0.162
17, 0.142
18, 0.151
19, 0.146
20, 0.140
21, 0.150
22, 0.147
23, 0.144
24, 0.149
25, 0.131
26, 0.138
27, 0.131
28, 0.157
29, 0.129
30, 0.137
31, 0.136
32, 0.158
33, 0.141
34, 0.138
35, 0.148
36, 0.129
37, 0.143
38, 0.130
39, 0.140
40, 0.132
41, 0.122
42, 0.114
43, 0.108
44, 0.115
45, 0.105
46, 0.100
47, 0.102
48, 0.116
49, 0.120
50, 0.097
51, 0.095
52, 0.115
53, 0.108
54, 0.097
55, 0.105
56, 0.101
57, 0.090
58, 0.089
59, 0.094
60, 0.096
61, 0.094
62, 0.093
63, 0.082
64, 0.085
65, 0.101
66, 0.085
67, 0.085
68, 0.091
69, 0.090
70, 0.091
71, 0.093
72, 0.094
73, 0.098
74, 0.089
75, 0.107
76, 0.107
77, 0.095
78, 0.103
79, 0.095
80, 0.095
81, 0.084
82, 0.098
83, 0.087
84, 0.091
85, 0.083
86, 0.089
87, 0.096
88, 0.094
89, 0.100
90, 0.092
91, 0.089
92, 0.086
93, 0.092
94, 0.091
95, 0.096
96, 0.089
97, 0.091
98, 0.090
99, 0.095
100, 0.095
101, 0.088
102, 0.082
103, 0.099
104, 0.092
105, 0.094
106, 0.090
107, 0.100
108, 0.092
109, 0.094
110, 0.090
111, 0.091
112, 0.089
113, 0.093
114, 0.096
115, 0.092
116, 0.102
117, 0.095
118, 0.096
119, 0.096
120, 0.090
121, 0.090
122, 0.098
123, 0.105
124, 0.096
125, 0.088
126, 0.104
127, 0.101
128, 0.106
129, 0.093
130, 0.096
131, 0.104
132, 0.094
133, 0.091
134, 0.108
135, 0.099
136, 0.096
137, 0.096
138, 0.094
139, 0.097
140, 0.098
141, 0.104
142, 0.094
143, 0.095
144, 0.100
145, 0.110
146, 0.098
147, 0.107
148, 0.099
149, 0.093
150, 0.104
151, 0.104
152, 0.099
153, 0.122
154, 0.103
155, 0.110
156, 0.095
157, 0.106
158, 0.104
159, 0.108
160, 0.109
161, 0.108
162, 0.117
163, 0.095
164, 0.106
165, 0.103
166, 0.122
167, 0.112
168, 0.105
169, 0.101
170, 0.104
171, 0.096
172, 0.109
173, 0.094
174, 0.095
175, 0.110
176, 0.112
177, 0.103
178, 0.111
179, 0.094
180, 0.106
181, 0.107
182, 0.108
183, 0.099
184, 0.105
185, 0.135
186, 0.109
187, 0.112
188, 0.117
189, 0.105
190, 0.100
191, 0.121
192, 0.127
193, 0.120
194, 0.112
195, 0.109
196, 0.125
197, 0.145
198, 0.126
199, 0.123
200, 0.127
201, 0.128
202, 0.113
203, 0.144
204, 0.132
205, 0.136
206, 0.137
207, 0.125
208, 0.141
209, 0.135
210, 0.122
211, 0.134
212, 0.146
213, 0.151
214, 0.120
215, 0.140
216, 0.148
217, 0.149
218, 0.120
219, 0.128
220, 0.127
221, 0.116
222, 0.128
223, 0.121
224, 0.139
225, 0.131
226, 0.130
227, 0.126
228, 0.118
229, 0.142
230, 0.141
231, 0.137
232, 0.142
233, 0.134
234, 0.138
235, 0.152
236, 0.130
237, 0.149
238, 0.123
239, 0.153
240, 0.145
241, 0.155
242, 0.171
243, 0.168
244, 0.143
245, 0.164
246, 0.159
247, 0.157
248, 0.170
249, 0.134
250, 0.154
251, 0.160
252, 0.225
253, 0.175
254, 0.165
255, 0.168
256, 0.162
257, 0.169
258, 0.183
259, 0.173
260, 0.150
261, 0.165
262, 0.210
263, 0.197
264, 0.176
265, 0.176
266, 0.131
267, 0.144
268, 0.139
269, 0.150
270, 0.164
271, 0.157
272, 0.173
273, 0.136
274, 0.162
275, 0.177
276, 0.177
277, 0.174
278, 0.151
279, 0.178
280, 0.173
281, 0.183
282, 0.211
283, 0.205
284, 0.200
285, 0.175
286, 0.160
287, 0.159
288, 0.169
289, 0.192
290, 0.180
291, 0.187
292, 0.183
293, 0.193
